"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"334","19_242_2","IFN2","19_242",75.05,25.76,10.55,521.21,0,80.93,40.96,0.55,4.07,4.76,6.59,252.48,170.06,82.42,0,0,178.91,234.49,114.98,10.3,24.21,40.15,189.64,"Nodo 3 - Pies inventariados",7.26,3.55,18.5,"19_242_4","IFN3","19_242",4,4,2,14.15,26.05,8.5,532.97,0.81,81.84,32.63,0.58,4.2,3.57,5.12,208.89,140.09,68.8,0,0,105.91,191.01,103.01,10.67,24.85,41.43,179.95,"Nodo 1 - Pies mayores",7.55,1.5
"335","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_1","IFN3","19_248",1,1,0,14.15,29.45,10.5,681.18,1.48,92.52,35.65,0.54,4.64,4.83,6.6,325.31,221.18,104.13,0,0,213.21,303.78,152.14,15.68,33.03,58.44,259.29,"Nodo 1 - Pies mayores",.,.
"336","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_2","IFN3","19_248",2,2,0,14.15,26.7,11.5,559.9,2.44,83.88,43.07,0.53,4.17,5.4,7.36,294.27,199.11,95.15,0,0,193.56,274.47,130.81,11.52,26.31,44.39,213.03,"Nodo 1 - Pies mayores",.,.
"337","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_6","IFN3","19_248",6,6,0,14.15,26.55,11.5,553.63,3.24,83.41,43.31,0.53,4.15,5.43,7.38,291.09,196.88,94.2,0,0,193.23,271.51,129.26,11.32,25.97,43.7,210.24,"Nodo 1 - Pies mayores",.,.
"338","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_8","IFN3","19_248",8,8,0,14.15,23.75,3.5,443.01,5.47,74.61,14.74,0.58,3.91,1.47,1.99,73.49,47.95,25.54,0,0,0,54.95,48.96,7.98,20.05,31.97,108.95,"Nodo 1 - Pies mayores",.,.
"339","19_248_1","IFN2","19_248",49.82,22.78,10.94,407.69,5.77,71.58,48.04,0.5,3.53,5.52,7.13,206.46,137.97,68.48,0,0,148.48,191.7,90.7,7,18.21,28.45,144.37,"Nodo 3 - Pies inventariados",6.58,3.44,16.2,"19_248_3","IFN3","19_248",3,3,1,14.15,24.75,10.5,481.11,4.78,77.75,42.42,0.53,3.89,4.92,6.68,232.61,156.21,76.4,0,0,169.46,217.22,105.33,9.08,22.06,35.89,172.36,"Nodo 1 - Pies mayores",8.55,3
"340","19_248_2","IFN2","19_248",49.82,22.91,10.28,412.08,3.72,71.96,44.87,0.51,3.57,5.08,6.59,196.21,130.98,65.23,0,0,89.09,183.4,88.25,7.12,18.44,28.88,142.69,"Nodo 3 - Pies inventariados",6.61,3.28,16.3,"19_248_4","IFN3","19_248",4,4,2,14.15,26.25,10,541.19,4.02,82.47,38.1,0.54,4.14,4.63,6.29,248.45,167.35,81.09,0,0,179,227.18,115.75,10.92,25.29,42.33,194.29,"Nodo 1 - Pies mayores",9.95,3
"341","19_248_3","IFN2","19_248",60.09,21.35,11.13,358.14,7.8,67.09,52.11,0.49,3.29,5.69,7.31,185.2,123.25,61.95,0,0,79.08,170.72,79.91,5.71,15.67,23.73,125.02,"Nodo 3 - Pies inventariados",6.5,3.63,14.85,"19_248_5","IFN3","19_248",5,5,3,14.15,23.55,11,435.58,6.09,73.98,46.71,0.52,3.68,5.23,7.08,221.16,148.17,73,0,0,158.68,204.14,97.59,7.77,19.66,31.22,156.24,"Nodo 1 - Pies mayores",8.7,3.5
"342","19_248_4","IFN2","19_248",50.15,30.73,13.93,741.59,0,96.54,45.34,0.49,4.68,7.11,9.29,465.36,319.48,145.88,0,167,293.71,437.31,198.23,17.92,36.45,65.83,318.43,"Nodo 3 - Pies inventariados",6.88,3.43,23.85,"19_248_7","IFN3","19_248",7,7,4,14.15,36.5,13.5,1046.35,0,114.67,36.99,0.52,5.64,6.44,8.83,629.02,436.82,192.21,0,397.37,206.7,597.79,279.8,30.77,54.34,106.67,471.57,"Nodo 1 - Pies mayores",12.65,3
"343","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_5","IFN3","19_259",5,4,0,31.83,14.55,10.5,166.27,22.44,45.71,72.16,0.39,2.17,6.38,7.51,83.48,53.99,29.49,0,0,0,76.16,34.24,1.71,6.43,8.09,50.48,"Nodo 1 - Pies mayores",.,.
"344","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_7","IFN3","19_259",7,6,0,14.15,27,12.5,572.56,10.66,84.82,46.3,0.41,4.01,7.42,8.87,326.18,221.32,104.86,0,0,202.29,307.26,141.02,11.94,27,45.81,225.76,"Nodo 1 - Pies mayores",.,.
"345","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_11","IFN3","19_259",11,10,0,14.15,26,13,530.93,12.25,81.68,50,0.4,3.84,7.81,9.32,315.11,213.44,101.68,0,0,194.66,294.23,133.39,10.6,24.74,41.21,209.94,"Nodo 1 - Pies mayores",.,.
"346","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_17","IFN3","19_259",17,16,0,14.15,24.15,12,458.06,15.81,75.87,49.69,0.4,3.58,7.23,8.58,252.75,169.98,82.77,0,0,172.08,236.3,108.6,8.41,20.84,33.5,171.36,"Nodo 1 - Pies mayores",.,.
"347","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_21","IFN3","19_259",21,20,0,14.15,22.8,11,408.28,17.03,71.63,48.25,0.4,3.4,6.58,7.8,207.78,138.88,68.9,0,0,149.07,191.78,91.13,7.02,18.24,28.51,144.9,"Nodo 1 - Pies mayores",.,.
"348","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_9","IFN3","19_259",9,8,0,14.15,28.7,12.5,646.92,7.17,90.16,43.55,0.41,4.27,7.31,8.79,366.96,250.06,116.89,0,0,220.75,345.67,160.46,14.46,31.11,54.36,260.38,"Nodo 1 - Pies mayores",.,.
"349","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_18","IFN3","19_259",18,17,0,14.15,25.65,8,516.73,13.74,80.58,31.19,0.43,3.93,4.55,5.41,191.09,127.83,63.26,0,0,102.34,175.11,96.02,10.16,23.97,39.67,169.82,"Nodo 1 - Pies mayores",.,.
"350","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_23","IFN3","19_259",23,22,0,14.15,25.8,12,522.79,13,81.05,46.51,0.4,3.83,7.15,8.52,287.12,194,93.12,0,0,187.78,268.43,124.9,10.35,24.3,40.32,199.87,"Nodo 1 - Pies mayores",.,.
"351","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_15","IFN3","19_259",15,14,0,14.15,22.6,12,401.15,17.61,71,53.1,0.39,3.34,7.28,8.63,222.39,148.86,73.53,0,0,151.41,207.91,94.39,6.83,17.87,27.82,146.9,"Nodo 1 - Pies mayores",.,.
"352","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_10","IFN3","19_259",10,9,0,14.15,24.2,12,459.96,15.16,76.03,49.59,0.4,3.59,7.21,8.57,253.76,170.68,83.08,0,0,172.77,237.24,109.08,8.46,20.94,33.7,172.18,"Nodo 1 - Pies mayores",.,.
"353","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_20","IFN3","19_259",20,19,0,14.15,28.75,10.5,649.18,6.25,90.32,36.52,0.43,4.35,5.97,7.18,310.56,210.79,99.77,0,0,208.79,290.01,144.6,14.54,31.23,54.63,245,"Nodo 1 - Pies mayores",.,.
"354","19_259_1","IFN2","19_259",38.86,26.04,12.63,532.55,11.34,81.81,48.52,0.39,3.83,7.73,9.14,307.36,208.07,99.29,0,0,192.74,290.38,131.48,10.65,24.82,41.38,208.34,"Nodo 3 - Pies inventariados",5.84,2.63,20.2,"19_259_1","IFN3","19_259",1,1,1,14.15,26.6,11.5,555.72,11.47,83.57,43.23,0.41,3.98,6.77,8.08,292.14,197.62,94.52,0,0,193.93,272.49,129.77,11.39,26.08,43.93,211.17,"Nodo 1 - Pies mayores",6.4,1.5
"355","19_259_10","IFN2","19_259",17.3,34.2,14.48,918.52,1.74,107.44,42.34,0.4,5.01,8.71,10.44,594.04,411.3,182.74,0,357.17,220.94,566.78,254.58,25.07,46.72,88.86,415.23,"Nodo 3 - Pies inventariados",6.1,2.48,28.1,"19_259_16","IFN3","19_259",16,15,10,14.15,37.85,14,1125.18,0,118.91,36.99,0.42,5.61,8.09,9.83,699.06,487.12,211.94,0,430.24,203.28,664.42,309,34.48,59.12,118.11,520.71,"Nodo 1 - Pies mayores",9.75,2
"356","19_259_11","IFN2","19_259",41.76,19.84,6.39,309.24,23.59,62.34,32.2,0.4,3.03,3.81,4.44,93.51,61.1,32.41,0,0,0,83.09,48.56,4.54,13.21,19.31,85.62,"Nodo 3 - Pies inventariados",5.59,1.89,14.25,"19_259_19","IFN3","19_259",19,18,11,31.83,21.4,7.5,359.68,20.52,67.23,35.05,0.42,3.27,4.36,5.14,126.51,83.42,43.09,0,0,71.91,114.39,62.9,5.75,15.75,23.87,108.27,"Nodo 1 - Pies mayores",7.15,3
"357","19_259_12","IFN2","19_259",38.87,26.46,9.7,550.01,9.2,83.14,36.67,0.41,4,5.68,6.74,245.06,165.05,80.01,0,0,179.35,226.91,115.58,11.21,25.77,43.3,195.85,"Nodo 3 - Pies inventariados",5.91,2.2,20.55,"19_259_22","IFN3","19_259",22,21,12,14.15,27.55,10,596.12,8.99,86.55,36.3,0.43,4.18,5.71,6.85,272.73,184.34,88.39,0,0,192.43,253.59,128.2,12.72,28.29,48.47,217.68,"Nodo 1 - Pies mayores",7,2.5
"358","19_259_13","IFN2","19_259",41.78,20.13,8.84,318.38,22.26,63.25,43.92,0.39,3.02,5.4,6.3,132.07,87.05,45.02,0,0,66.87,120.62,61.21,4.75,13.67,20.12,99.74,"Nodo 3 - Pies inventariados",5.58,2.34,14.55,"19_259_24","IFN3","19_259",24,23,13,31.83,17.55,9.5,241.9,21.67,55.13,54.13,0.4,2.64,5.69,6.7,108.69,71.07,37.62,0,0,0,97.72,47.85,3.08,9.94,13.69,74.57,"Nodo 1 - Pies mayores",3,3
"359","19_259_14","IFN2","19_259",17.29,30.66,10.69,738.24,3.33,96.32,34.85,0.42,4.62,6.18,7.39,357.62,243.94,113.68,0,157.31,208.89,332.33,167.46,17.79,36.26,65.42,286.92,"Nodo 3 - Pies inventariados",6.06,2.19,24.6,"19_259_25","IFN3","19_259",25,24,14,14.15,30.2,11.5,716.31,4.23,94.88,38.08,0.43,4.55,6.56,7.92,373.2,254.74,118.46,0,155.55,218.12,348.09,169.73,16.97,35.01,62.71,284.42,"Nodo 1 - Pies mayores",5.6,3
"360","19_259_15","IFN2","19_259",17.3,35.77,12.74,1005.08,0,112.38,35.62,0.41,5.32,7.46,8.96,571.86,396.01,175.85,0,375.09,203.53,537.82,258.73,28.88,51.86,100.82,440.29,"Nodo 3 - Pies inventariados",6.17,2.24,29.6,"19_259_26","IFN3","19_259",26,25,15,14.15,37.55,14,1107.41,1.59,117.97,37.28,0.42,5.56,8.15,9.87,688.41,479.43,208.98,0,423.69,204.13,654.3,303.84,33.63,58.03,115.5,511.01,"Nodo 1 - Pies mayores",7.95,3.5
"361","19_259_16","IFN2","19_259",38.85,25.51,9.14,511.04,13.41,80.14,35.82,0.41,3.85,5.41,6.38,215.29,144.42,70.87,0,0,103.61,199.7,103.04,9.98,23.66,39.06,175.75,"Nodo 3 - Pies inventariados",5.86,2.14,19.65,"19_259_27","IFN3","19_259",27,26,16,14.15,27.3,11.5,585.35,9.83,85.77,42.12,0.42,4.09,6.72,8.05,307.16,208.16,98.99,0,0,200.25,286.49,137.1,12.36,27.7,47.25,224.41,"Nodo 1 - Pies mayores",7.65,4.5
"362","19_259_2","IFN2","19_259",38.65,24.41,10.95,468.03,17.23,76.69,44.84,0.39,3.62,6.72,7.89,235.88,158.41,77.47,0,0,169.65,219.05,104.96,8.7,21.37,34.53,169.56,"Nodo 3 - Pies inventariados",5.76,2.45,18.65,"19_259_2","IFN3","19_259",2,2,2,31.83,21.85,9.5,374.97,18.18,68.64,43.48,0.41,3.3,5.61,6.64,165.87,110.16,55.72,0,0,79.86,153.65,76.07,6.14,16.52,25.3,124.04,"Nodo 1 - Pies mayores",3.2,1
"363","19_259_3","IFN2","19_259",38.88,27.48,11.99,592.88,6.9,86.32,43.65,0.4,4.08,7.16,8.51,323.99,219.89,104.1,0,0,204.58,302.77,142.62,12.61,28.11,48.1,231.45,"Nodo 3 - Pies inventariados",5.93,2.49,21.55,"19_259_3","IFN3","19_259",3,3,3,14.15,28.45,12,635.7,8.09,89.38,42.18,0.42,4.25,7.01,8.41,346.72,235.9,110.82,0,0,215.57,324.15,153.59,14.07,30.48,53.04,251.18,"Nodo 1 - Pies mayores",6.9,2.5
"364","19_259_4","IFN2","19_259",165.2,14.26,10.23,159.8,24.89,44.81,71.72,0.37,2.11,6.41,7.46,78.33,50.56,27.77,0,0,0,71.5,32.32,1.61,6.14,7.65,47.72,"Nodo 3 - Pies inventariados",5.26,3.23,9,"19_259_4","IFN3","19_259",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"365","19_259_5","IFN2","19_259",17.29,28.62,11.93,643.18,5.79,89.9,41.69,0.41,4.26,7.08,8.44,348.63,237.27,111.36,0,0,217.27,324.43,154.93,14.33,30.9,53.92,254.08,"Nodo 3 - Pies inventariados",5.97,2.43,22.65,"19_259_6","IFN3","19_259",6,5,5,14.15,31.05,12.5,757.2,3.16,97.55,40.26,0.42,4.64,7.19,8.69,427.12,292.69,134.43,0,166.5,219.72,402.35,189.52,18.51,37.34,67.78,313.15,"Nodo 1 - Pies mayores",8.4,3
"366","19_259_6","IFN2","19_259",38.63,23.62,10.99,438.03,19.04,74.19,46.53,0.38,3.49,6.8,7.96,222.15,148.85,73.3,0,0,159.35,204.89,98.11,7.84,19.79,31.47,157.2,"Nodo 3 - Pies inventariados",5.72,2.49,17.9,"19_259_8","IFN3","19_259",8,7,6,14.15,24.75,9.5,481.11,14.48,77.75,38.38,0.42,3.75,5.52,6.57,210.96,141.34,69.62,0,0,163.93,195.41,99.01,9.08,22.06,35.89,166.05,"Nodo 1 - Pies mayores",6.85,1
"367","19_259_7","IFN2","19_259",38.65,24.57,12.13,473.97,15.4,77.18,49.36,0.38,3.62,7.49,8.81,263.9,177.74,86.16,0,0,176.77,246.03,113.33,8.87,21.68,35.15,179.03,"Nodo 3 - Pies inventariados",5.77,2.63,18.8,"19_259_12","IFN3","19_259",12,11,7,14.15,22.85,12.5,410.07,16.45,71.79,54.7,0.39,3.37,7.59,9.01,236.4,158.51,77.88,0,0,156.45,222.68,99.08,7.07,18.33,28.69,153.16,"Nodo 1 - Pies mayores",4.05,3
"368","19_259_8","IFN2","19_259",38.59,22.5,11.66,397.62,20.73,70.69,51.82,0.37,3.31,7.31,8.55,214.39,143.36,71.03,0,0,148.51,200.13,91.86,6.73,17.69,27.47,143.76,"Nodo 3 - Pies inventariados",5.65,2.66,16.85,"19_259_13","IFN3","19_259",13,12,8,31.83,21.45,12,361.36,19.37,67.39,55.94,0.39,3.17,7.33,8.66,201.08,134.1,66.98,0,0,136.9,187.99,84.52,5.79,15.83,24.03,130.17,"Nodo 1 - Pies mayores",4.6,3
"369","19_259_9","IFN2","19_259",17.29,29.49,12.46,683.06,4.6,92.65,42.25,0.41,4.37,7.41,8.84,385.52,263.2,122.32,0,150.88,226.43,364.12,169.62,15.75,33.13,58.67,277.16,"Nodo 3 - Pies inventariados",5.99,2.46,23.5,"19_259_14","IFN3","19_259",14,13,9,14.15,30.15,12.5,713.94,5.24,94.72,41.46,0.42,4.5,7.25,8.74,403.56,275.97,127.59,0,157.31,223.43,380.15,178.09,16.88,34.88,62.42,292.26,"Nodo 1 - Pies mayores",6.65,2.5
"370","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_20","IFN3","19_262",20,15,0,14.15,22.55,11.5,399.38,20.39,70.84,51,0.37,3.32,7.2,8.42,212.43,142.03,70.4,0,0,148.4,198.14,91.51,6.78,17.78,27.64,143.71,"Nodo 1 - Pies mayores",.,.
"371","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_22","IFN3","19_262",22,17,0,14.15,24.85,11.5,485,13,78.07,46.28,0.39,3.68,7,8.26,256.2,172.48,83.72,0,0,177.04,238.97,112.38,9.2,22.27,36.3,180.14,"Nodo 1 - Pies mayores",.,.
"372","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_31","IFN3","19_262",31,21,0,14.15,23.2,11.5,422.73,17.47,72.88,49.57,0.38,3.42,7.12,8.35,224.4,150.33,74.07,0,0,156.76,209.3,97.18,7.41,18.99,29.94,153.52,"Nodo 1 - Pies mayores",.,.
"373","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_48","IFN3","19_262",48,31,0,14.15,27.35,13.5,587.5,4.73,85.92,49.36,0.4,4.02,8.14,9.71,360.48,245.26,115.22,0,0,270.95,342.58,151.97,12.43,27.82,47.49,239.71,"Nodo 1 - Pies mayores",.,.
"374","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_53","IFN3","19_262",53,34,0,14.15,22.8,13,408.28,19.24,71.63,57.02,0.37,3.32,8.24,9.64,244.59,164.13,80.46,0,0,158.3,228.38,101.04,7.02,18.24,28.51,154.81,"Nodo 1 - Pies mayores",.,.
"375","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_6","IFN3","19_262",6,5,0,14.15,25.4,13.5,506.71,10.17,79.8,53.15,0.38,3.71,8.32,9.84,312.54,211.53,101.01,0,0,191.98,297.03,129.96,9.85,23.43,38.6,201.84,"Nodo 1 - Pies mayores",.,.
"376","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_14","IFN3","19_262",14,10,0,14.15,24.8,15,483.05,13.69,77.91,60.48,0.37,3.57,9.52,11.21,330.79,224.06,106.73,0,0,249.62,312.26,131.87,9.14,22.17,36.09,199.27,"Nodo 1 - Pies mayores",.,.
"377","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_42","IFN3","19_262",42,27,0,14.15,23.1,12,419.1,18.07,72.57,51.95,0.38,3.39,7.49,8.78,231.98,155.52,76.46,0,0,157.94,216.88,98.86,7.31,18.8,29.58,154.55,"Nodo 1 - Pies mayores",.,.
"378","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_45","IFN3","19_262",45,29,0,14.15,25.35,12.5,504.71,11.6,79.64,49.31,0.39,3.73,7.66,9.05,288.82,195.09,93.73,0,0,185.55,272.07,123.41,9.79,23.32,38.38,194.91,"Nodo 1 - Pies mayores",.,.
"379","19_262_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_262_9","IFN3","19_262",9,7,0,14.15,23.9,13.5,448.63,15.01,75.08,56.49,0.37,3.48,8.47,9.96,277.92,187.29,90.63,0,0,175.57,264.12,114.26,8.14,20.35,32.54,175.28,"Nodo 1 - Pies mayores",.,.
"380","19_262_1","IFN2","19_262",33.96,19.55,12.09,300.26,45.02,61.43,61.85,0.25,2.7,9.06,10.1,169.46,112.29,57.17,0,0,67.85,157.65,69.82,4.33,12.77,18.53,105.45,"Nodo 3 - Pies inventariados",4.15,2.09,15.4,"19_262_1","IFN3","19_262",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"381","19_262_10","IFN2","19_262",33.79,17.74,11.05,247.3,50.65,55.75,62.28,0.25,2.46,8.33,9.25,128.69,84.51,44.18,0,0,55.33,119.19,53.78,3.19,10.2,14.12,81.29,"Nodo 3 - Pies inventariados",4.04,2.05,13.7,"19_262_12","IFN3","19_262",12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"382","19_262_11","IFN2","19_262",34.25,22.51,12.01,398.07,32.99,70.73,53.35,0.27,3.15,8.72,9.83,220.93,147.85,73.08,0,0,150.44,206.69,93.67,6.74,17.71,27.52,145.64,"Nodo 3 - Pies inventariados",4.36,2.01,18.15,"19_262_13","IFN3","19_262",13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"383","19_262_12","IFN2","19_262",16.21,27.53,11.4,595.32,7.34,86.49,41.39,0.33,3.97,7.63,8.85,309.43,209.78,99.65,0,0,202.75,289.41,138.79,12.69,28.25,48.38,228.1,"Nodo 3 - Pies inventariados",4.68,1.9,22.85,"19_262_15","IFN3","19_262",15,11,12,14.15,26.15,12.5,537.07,7.18,82.15,47.8,0.4,3.87,7.53,8.94,306.66,207.6,99.06,0,0,193.45,288.87,131.79,10.79,25.07,41.88,209.53,"Nodo 1 - Pies mayores",3.3,3
"384","19_262_13","IFN2","19_262",34.28,23.46,11.46,432.42,25.66,73.71,48.85,0.29,3.32,8.12,9.23,228.61,153.26,75.34,0,0,160.18,214.84,99.33,7.68,19.5,30.9,157.41,"Nodo 3 - Pies inventariados",4.46,1.96,19,"19_262_16","IFN3","19_262",16,12,13,31.83,22.1,12.5,383.6,20.95,69.43,56.56,0.37,3.22,7.93,9.26,221.66,148.28,73.38,0,0,146.69,208.8,92.33,6.36,16.97,26.13,141.78,"Nodo 1 - Pies mayores",3.1,3
"385","19_262_14","IFN2","19_262",36.46,27.06,10.84,574.99,11.17,85,40.06,0.33,3.91,7.31,8.44,284.97,192.73,92.23,0,0,193.34,265.22,129.71,12.02,27.13,46.08,214.93,"Nodo 3 - Pies inventariados",4.66,1.84,22.4,"19_262_17","IFN3","19_262",17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"386","19_262_15","IFN2","19_262",36.44,25.45,10.88,508.6,15.32,79.95,42.76,0.32,3.66,7.44,8.55,254.14,171.15,82.99,0,0,179.12,234.96,114.2,9.91,23.53,38.8,186.44,"Nodo 3 - Pies inventariados",4.6,1.88,20.85,"19_262_18","IFN3","19_262",18,13,15,14.15,23.5,13.5,433.74,15.64,73.83,57.45,0.37,3.42,8.49,9.98,269.01,181.07,87.94,0,0,169.95,255.66,110.26,7.72,19.56,31.04,168.57,"Nodo 1 - Pies mayores",2.65,4.5
"387","19_262_16","IFN2","19_262",36.44,25.32,11.98,503.5,17.17,79.54,47.33,0.31,3.6,8.32,9.54,276.51,186.57,89.93,0,0,184.33,258.22,119.92,9.75,23.26,38.25,191.19,"Nodo 3 - Pies inventariados",4.57,1.98,20.75,"19_262_19","IFN3","19_262",19,14,16,14.15,24.85,11,485,12.32,78.07,44.27,0.4,3.7,6.64,7.84,245.32,164.98,80.34,0,0,174.03,226.43,109.33,9.2,22.27,36.3,177.1,"Nodo 1 - Pies mayores",4.1,1
"388","19_262_17","IFN2","19_262",16.21,27.64,10.84,600.22,6.37,86.85,39.23,0.34,4.01,7.2,8.36,297.17,201.29,95.87,0,0,199.79,276.69,135.78,12.85,28.52,48.94,226.09,"Nodo 3 - Pies inventariados",4.69,1.84,22.95,"19_262_21","IFN3","19_262",21,16,17,14.15,25.35,13.5,504.71,10.89,79.64,53.25,0.38,3.7,8.34,9.86,311.36,210.7,100.66,0,0,191.25,295.9,129.42,9.79,23.32,38.38,200.92,"Nodo 1 - Pies mayores",2.4,4.5
"389","19_262_18","IFN2","19_262",16.21,27.39,9.73,589.1,9.27,86.04,35.54,0.34,4,6.46,7.47,262.58,177.29,85.29,0,0,187.7,241.58,124.5,12.48,27.91,47.67,212.56,"Nodo 3 - Pies inventariados",4.69,1.73,22.7,"19_262_23","IFN3","19_262",23,18,18,14.15,25.7,11,518.75,9.44,80.74,42.8,0.4,3.84,6.57,7.78,261.76,176.46,85.31,0,0,181.75,241.61,117.39,10.22,24.08,39.89,191.58,"Nodo 1 - Pies mayores",3,3
"390","19_262_19","IFN2","19_262",33.97,19.79,9.85,307.63,43.97,62.18,49.76,0.26,2.79,7.24,8.08,141.94,93.68,48.26,0,0,66.4,130.61,63.09,4.5,13.13,19.17,99.9,"Nodo 3 - Pies inventariados",4.19,1.85,15.6,"19_262_24","IFN3","19_262",24,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
