"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches","w_descorchado","v_descorchado","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"302","19_2200_8","IFN2","19_2200",31.79,19.73,7.59,305.66,5.75,61.98,38.48,0.48,3.09,3.95,4.86,109.4,71.74,37.65,0,0,61.68,98.49,53.35,4.45,13.04,19,89.84,0,0,0,"Nodo 3 - Pies inventariados",6.78,2.59,12.95,"19_2200_29","IFN3","19_2200",29,29,8,31.83,19.25,9.44,290.91,1.59,60.46,49.07,0.52,3.03,4.54,5.93,129.11,84.96,44.15,0,0,62.32,119.05,57.95,4.12,12.31,17.73,92.11,"Nodo 1 - Pies mayores",6.3,4.44
"303","19_2200_9","IFN2","19_2200",31.79,19.42,9.65,296.29,6.72,61.02,49.66,0.46,2.99,5.19,6.38,134.15,88.38,45.77,0,0,63.86,123.64,59.86,4.24,12.57,18.19,94.87,0,0,0,"Nodo 3 - Pies inventariados",6.72,3.15,12.7,"19_2200_31","IFN3","19_2200",31,31,9,31.83,16.9,10.94,224.44,5.15,53.11,64.74,0.5,2.62,5.49,7.11,116.1,75.96,40.13,0,0,0,107.8,48.25,2.74,9.11,12.32,72.43,"Nodo 1 - Pies mayores",4.2,4.44
"304","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_13","IFN3","19_241",13,13,0,31.83,15.5,9,188.69,12.18,48.69,58.06,0.45,2.38,4.98,6.03,81.13,52.52,28.62,0,0,0,73.87,35.59,2.09,7.45,9.66,54.79,"Nodo 1 - Pies mayores",.,.
"305","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_16","IFN3","19_241",16,16,0,31.83,16.05,10.5,202.32,10.9,50.42,65.42,0.44,2.44,5.89,7.15,100.87,65.69,35.18,0,0,0,92.03,42.14,2.33,8.08,10.65,63.2,"Nodo 1 - Pies mayores",.,.
"306","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_17","IFN3","19_241",17,17,0,31.83,19.65,10.5,303.26,4.53,61.73,53.44,0.45,3,5.72,7.01,149.04,98.47,50.57,0,0,66.63,139.18,64.65,4.4,12.92,18.79,100.76,"Nodo 1 - Pies mayores",.,.
"307","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_18","IFN3","19_241",18,18,0,31.83,12.95,8,131.71,16.77,40.68,61.78,0.44,1.99,4.46,5.36,51.13,32.58,18.54,0,0,0,45.51,22.63,1.19,4.91,5.84,34.56,"Nodo 1 - Pies mayores",.,.
"308","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_19","IFN3","19_241",19,19,0,31.83,14.2,7.5,158.37,14.43,44.61,52.82,0.45,2.2,4.11,4.96,57.34,36.73,20.61,0,0,0,49.11,26.42,1.59,6.08,7.56,41.64,"Nodo 1 - Pies mayores",.,.
"309","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_3","IFN3","19_241",3,3,0,127.32,10.65,6,89.08,17.19,33.46,56.34,0.46,1.67,3.26,3.92,26.48,16.53,9.95,0,0,0,22.28,12.53,0.64,3.12,3.37,19.66,"Nodo 1 - Pies mayores",.,.
"310","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_9","IFN3","19_241",9,9,0,31.83,16.9,10,224.32,8.84,53.09,59.17,0.45,2.58,5.52,6.72,106.25,69.37,36.88,0,0,0,97.15,45.61,2.74,9.11,12.31,69.76,"Nodo 1 - Pies mayores",.,.
"311","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_8","IFN3","19_241",8,8,0,31.83,15.15,9.5,180.27,12.78,47.6,62.71,0.44,2.31,5.31,6.42,81.84,52.96,28.89,0,0,0,73.58,35.06,1.94,7.07,9.06,53.14,"Nodo 1 - Pies mayores",.,.
"312","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_12","IFN3","19_241",12,12,0,31.83,13.4,7,141.03,16.32,42.1,52.24,0.45,2.08,3.84,4.62,47.94,30.53,17.41,0,0,0,41.74,22.39,1.32,5.31,6.42,35.45,"Nodo 1 - Pies mayores",.,.
"313","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_20","IFN3","19_241",20,20,0,31.83,13.8,8.5,149.57,14.94,43.35,61.59,0.44,2.12,4.73,5.7,61.32,39.31,22.01,0,0,0,53.9,26.87,1.45,5.69,6.98,40.99,"Nodo 1 - Pies mayores",.,.
"314","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_24","IFN3","19_241",24,24,0,31.83,18.5,9,268.8,6.38,58.12,48.65,0.46,2.85,4.85,5.92,114.14,74.81,39.32,0,0,57.05,103.92,51.74,3.64,11.23,15.87,82.48,"Nodo 1 - Pies mayores",.,.
"315","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_5","IFN3","19_241",5,5,0,31.83,15.95,10,199.81,11.54,50.11,62.7,0.44,2.43,5.59,6.78,95.03,61.79,33.24,0,0,0,86.89,40.35,2.28,7.96,10.47,61.07,"Nodo 1 - Pies mayores",.,.
"316","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_1","IFN3","19_241",1,1,0,31.83,13.4,9,141.03,15.87,42.1,67.16,0.44,2.05,5.06,6.1,61.27,39.25,22.02,0,0,0,53.13,26.16,1.32,5.31,6.42,39.22,"Nodo 1 - Pies mayores",.,.
"317","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_11","IFN3","19_241",11,11,0,31.83,14.65,8,168.56,13.9,46.02,54.61,0.45,2.26,4.4,5.31,64.86,41.7,23.16,0,0,0,57.73,29.37,1.75,6.54,8.25,45.9,"Nodo 1 - Pies mayores",.,.
"318","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_15","IFN3","19_241",15,15,0,31.83,17.5,10,240.53,8.08,54.98,57.14,0.45,2.68,5.5,6.71,113.64,74.38,39.26,0,0,0,103.92,49.1,3.06,9.87,13.58,75.61,"Nodo 1 - Pies mayores",.,.
"319","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_23","IFN3","19_241",23,23,0,31.83,16.2,8.5,206.12,10.24,50.89,52.47,0.46,2.5,4.63,5.62,83.55,54.18,29.37,0,0,0,73.44,37.72,2.4,8.25,10.94,59.31,"Nodo 1 - Pies mayores",.,.
"320","19_241_1","IFN2","19_241",31.81,21.57,10.63,365.32,2.41,67.75,49.27,0.47,3.32,5.58,6.97,180.44,120.03,60.41,0,0,79.9,168.52,79.3,5.89,16.03,24.4,125.63,0,0,0,"Nodo 3 - Pies inventariados",6.32,3.13,15.25,"19_241_2","IFN3","19_241",2,2,1,31.83,19.9,10.5,311.03,3.54,62.52,52.76,0.46,3.04,5.7,6.99,152.72,100.99,51.73,0,0,68.28,142.62,66.41,4.58,13.3,19.47,103.76,"Nodo 1 - Pies mayores",4.65,3
"321","19_241_2","IFN2","19_241",31.82,22.29,11.84,390.25,0,70.03,53.13,0.47,3.4,6.26,7.84,213.79,142.92,70.87,0,0,146.87,199.95,90.93,6.54,17.31,26.76,141.54,0,0,0,"Nodo 3 - Pies inventariados",6.34,3.34,15.95,"19_241_4","IFN3","19_241",4,4,2,31.83,21.75,11.5,371.54,1.22,68.33,52.87,0.46,3.31,6.26,7.71,198.13,132.13,66,0,0,138.41,184.8,84.78,6.05,16.35,24.98,132.16,"Nodo 1 - Pies mayores",5.8,3
"322","19_241_3","IFN2","19_241",126.49,14.62,8.17,167.78,11.07,45.92,55.91,0.47,2.27,4.33,5.32,65.92,42.4,23.53,0,0,0,58.65,29.61,1.74,6.5,8.2,46.04,0,0,0,"Nodo 3 - Pies inventariados",5.92,3.17,8.7,"19_241_6","IFN3","19_241",6,6,3,31.83,14.8,8,172.03,13.35,46.5,54.05,0.45,2.29,4.39,5.31,66.15,42.56,23.59,0,0,0,58.88,30.01,1.81,6.69,8.49,47,"Nodo 1 - Pies mayores",6.1,3
"323","19_241_4","IFN2","19_241",31.8,19.48,8.88,297.97,4.54,61.19,45.6,0.48,3.03,4.6,5.72,124.45,81.85,42.61,0,0,62.86,113.15,57.23,4.28,12.66,18.33,92.5,0,0,0,"Nodo 3 - Pies inventariados",6.23,2.88,13.25,"19_241_7","IFN3","19_241",7,7,4,31.83,18.85,9.5,279.07,5.49,59.22,50.4,0.46,2.9,5.13,6.28,124.75,81.98,42.77,0,0,60.06,115.56,55.66,3.86,11.73,16.72,87.98,"Nodo 1 - Pies mayores",5.6,3.5
"324","19_241_5","IFN2","19_241",127.07,17.89,9.09,251.26,5.49,56.19,50.83,0.48,2.78,4.75,5.89,108,70.64,37.36,0,0,0,97.46,48.48,3.27,10.39,14.44,76.57,0,0,0,"Nodo 3 - Pies inventariados",6.14,3.09,11.75,"19_241_10","IFN3","19_241",10,10,5,31.83,18.35,10,264.46,7.24,57.65,54.5,0.45,2.81,5.48,6.69,124.53,81.78,42.75,0,0,57.57,113.87,54.28,3.55,11.02,15.51,84.36,"Nodo 1 - Pies mayores",6.6,4
"325","19_241_6","IFN2","19_241",126.71,15.49,8.04,188.43,8.68,48.66,51.89,0.48,2.42,4.2,5.18,72.54,46.83,25.71,0,0,0,64.76,33.13,2.08,7.44,9.64,52.3,0,0,0,"Nodo 3 - Pies inventariados",5.99,3.04,9.5,"19_241_14","IFN3","19_241",14,14,6,31.83,16.5,9,213.82,9.56,51.84,54.55,0.45,2.54,4.92,5.98,91.53,59.51,32.02,0,0,0,83.34,40.62,2.54,8.61,11.51,63.29,"Nodo 1 - Pies mayores",7,4
"326","19_241_7","IFN2","19_241",126.33,14.13,7.5,156.73,13.19,44.38,53.1,0.47,2.2,3.97,4.87,56.78,36.36,20.43,0,0,0,48.63,26.13,1.56,6.01,7.45,41.15,0,0,0,"Nodo 3 - Pies inventariados",5.88,3,8.25,"19_241_21","IFN3","19_241",21,21,7,31.83,13.55,8,144.2,15.41,42.57,59.04,0.45,2.09,4.43,5.34,55.8,35.67,20.12,0,0,0,49.66,24.9,1.37,5.45,6.63,38.35,"Nodo 1 - Pies mayores",5.3,3.5
"327","19_241_8","IFN2","19_241",31.8,19.78,10.19,307.31,3.57,62.14,51.5,0.47,3.05,5.35,6.66,146.55,96.8,49.75,0,0,66.95,134.59,64.35,4.49,13.12,19.14,101.1,0,0,0,"Nodo 3 - Pies inventariados",6.23,3.19,13.55,"19_241_22","IFN3","19_241",22,22,8,31.83,21.35,10.5,358,2.4,67.07,49.18,0.46,3.27,5.67,6.97,174.91,116.24,58.67,0,0,78.2,163.34,77.06,5.71,15.66,23.71,122.14,"Nodo 1 - Pies mayores",7.8,3.5
"328","19_241_9","IFN2","19_241",31.81,21.58,9.98,365.67,1.24,67.79,46.24,0.48,3.34,5.17,6.46,169.86,112.83,57.03,0,0,78.77,156.45,76.36,5.9,16.05,24.43,122.74,0,0,0,"Nodo 3 - Pies inventariados",6.33,2.98,15.25,"19_241_25","IFN3","19_241",25,25,9,31.83,22.05,9.5,381.86,0,69.27,43.08,0.47,3.41,5,6.17,168.82,112.18,56.64,0,0,81.27,156.38,77.55,6.32,16.88,25.96,126.71,"Nodo 1 - Pies mayores",6.8,2.5
"329","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_6","IFN3","19_242",6,6,0,14.15,27,10.5,572.56,0,84.82,38.89,0.57,4.3,4.53,6.51,275.12,185.91,89.22,0,0,190.09,256.92,126.61,11.94,27,45.81,211.35,"Nodo 1 - Pies mayores",.,.
"330","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_5","IFN3","19_242",5,5,0,14.15,23.15,8.5,420.91,1.56,72.73,36.72,0.58,3.73,3.59,5.14,166.36,110.64,55.72,0,0,86.78,152.11,80.25,7.36,18.9,29.76,136.26,"Nodo 1 - Pies mayores",.,.
"331","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_1","IFN3","19_242",1,1,0,31.83,19.95,8,312.59,3.85,62.67,40.1,0.58,3.22,3.4,4.83,117.68,77.33,40.35,0,0,63.98,104.74,56.43,4.61,13.38,19.61,94.03,"Nodo 1 - Pies mayores",.,.
"332","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_3","IFN3","19_242",3,3,0,14.15,23.05,9.5,417.28,2.16,72.41,41.21,0.57,3.69,4.09,5.84,183.9,122.59,61.31,0,0,88.53,170.35,85.18,7.26,18.71,29.4,140.54,"Nodo 1 - Pies mayores",.,.
"333","19_242_1","IFN2","19_242",31.67,20.21,9.35,320.7,1.68,63.48,46.26,0.62,3.29,3.58,5.67,140.44,92.71,47.73,0,0,68.36,129.52,63.84,4.8,13.78,20.32,102.75,0,0,0,"Nodo 3 - Pies inventariados",7.11,3.85,13.1,"19_242_2","IFN3","19_242",2,2,1,31.83,21,8.5,346.36,2.75,65.97,40.48,0.57,3.38,3.62,5.16,137.84,91.04,46.8,0,0,71.9,126.04,65.3,5.42,15.07,22.64,108.43,"Nodo 1 - Pies mayores",7.9,3
"334","19_242_2","IFN2","19_242",31.79,25.91,10.71,527.22,0,81.4,41.34,0.61,4.18,4.14,6.6,259.08,174.64,84.44,0,0,182.45,241.23,117.48,10.49,24.54,40.8,193.3,0,0,0,"Nodo 3 - Pies inventariados",7.41,3.71,18.5,"19_242_4","IFN3","19_242",4,4,2,14.15,26.05,8.5,532.97,0.81,81.84,32.63,0.58,4.2,3.57,5.12,208.89,140.09,68.8,0,0,105.91,191.01,103.01,10.67,24.85,41.43,179.95,"Nodo 1 - Pies mayores",7.55,1.5
"335","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_1","IFN3","19_248",1,1,0,14.15,29.45,10.5,681.18,1.48,92.52,35.65,0.54,4.64,4.83,6.6,325.31,221.18,104.13,0,0,213.21,303.78,152.14,15.68,33.03,58.44,259.29,"Nodo 1 - Pies mayores",.,.
"336","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_2","IFN3","19_248",2,2,0,14.15,26.7,11.5,559.9,2.44,83.88,43.07,0.53,4.17,5.4,7.36,294.27,199.11,95.15,0,0,193.56,274.47,130.81,11.52,26.31,44.39,213.03,"Nodo 1 - Pies mayores",.,.
"337","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_6","IFN3","19_248",6,6,0,14.15,26.55,11.5,553.63,3.24,83.41,43.31,0.53,4.15,5.43,7.38,291.09,196.88,94.2,0,0,193.23,271.51,129.26,11.32,25.97,43.7,210.24,"Nodo 1 - Pies mayores",.,.
"338","19_248_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_248_8","IFN3","19_248",8,8,0,14.15,23.75,3.5,443.01,5.47,74.61,14.74,0.58,3.91,1.47,1.99,73.49,47.95,25.54,0,0,0,54.95,48.96,7.98,20.05,31.97,108.95,"Nodo 1 - Pies mayores",.,.
"339","19_248_1","IFN2","19_248",31.74,23.01,11.17,415.7,2.4,72.28,48.53,0.56,3.64,4.95,7.05,214.53,143.53,70.99,0,0,152.23,198.24,93.74,7.22,18.62,29.24,148.83,0,0,0,"Nodo 3 - Pies inventariados",6.81,3.67,16.2,"19_248_3","IFN3","19_248",3,3,1,14.15,24.75,10.5,481.11,4.78,77.75,42.42,0.53,3.89,4.92,6.68,232.61,156.21,76.4,0,0,169.46,217.22,105.33,9.08,22.06,35.89,172.36,"Nodo 1 - Pies mayores",8.55,3
"340","19_248_2","IFN2","19_248",31.74,23.13,10.48,420.05,1.06,72.65,45.32,0.57,3.68,4.56,6.52,203.73,136.15,67.57,0,0,150.11,189.98,91.15,7.34,18.85,29.67,147.01,0,0,0,"Nodo 3 - Pies inventariados",6.83,3.48,16.3,"19_248_4","IFN3","19_248",4,4,2,14.15,26.25,10,541.19,4.02,82.47,38.1,0.54,4.14,4.63,6.29,248.45,167.35,81.09,0,0,179,227.18,115.75,10.92,25.29,42.33,194.29,"Nodo 1 - Pies mayores",9.95,3
"341","19_248_3","IFN2","19_248",31.7,21.58,11.37,365.64,3.72,67.78,52.69,0.55,3.4,5.09,7.24,192.92,128.55,64.37,0,0,80.97,177.01,82.77,5.9,16.05,24.43,129.14,0,0,0,"Nodo 3 - Pies inventariados",6.73,3.87,14.85,"19_248_5","IFN3","19_248",5,5,3,14.15,23.55,11,435.58,6.09,73.98,46.71,0.52,3.68,5.23,7.08,221.16,148.17,73,0,0,158.68,204.14,97.59,7.77,19.66,31.22,156.24,"Nodo 1 - Pies mayores",8.7,3.5
"342","19_248_4","IFN2","19_248",14.14,30.96,14.14,752.72,0,97.26,45.66,0.54,4.8,6.45,9.25,478.85,329.03,149.82,0,169.55,292.12,453.19,203.2,18.34,37.08,67.22,325.84,0,0,0,"Nodo 3 - Pies inventariados",7.11,3.64,23.85,"19_248_7","IFN3","19_248",7,7,4,14.15,36.5,13.5,1046.35,0,114.67,36.99,0.52,5.64,6.44,8.83,629.02,436.82,192.21,0,397.37,206.7,597.79,279.8,30.77,54.34,106.67,471.57,"Nodo 1 - Pies mayores",12.65,3
"343","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_5","IFN3","19_259",5,4,0,31.83,14.55,10.5,166.27,22.44,45.71,72.16,0.39,2.17,6.38,7.51,83.48,53.99,29.49,0,0,0,76.16,34.24,1.71,6.43,8.09,50.48,"Nodo 1 - Pies mayores",.,.
"344","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_7","IFN3","19_259",7,6,0,14.15,27,12.5,572.56,10.66,84.82,46.3,0.41,4.01,7.42,8.87,326.18,221.32,104.86,0,0,202.29,307.26,141.02,11.94,27,45.81,225.76,"Nodo 1 - Pies mayores",.,.
"345","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_11","IFN3","19_259",11,10,0,14.15,26,13,530.93,12.25,81.68,50,0.4,3.84,7.81,9.32,315.11,213.44,101.68,0,0,194.66,294.23,133.39,10.6,24.74,41.21,209.94,"Nodo 1 - Pies mayores",.,.
"346","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_17","IFN3","19_259",17,16,0,14.15,24.15,12,458.06,15.81,75.87,49.69,0.4,3.58,7.23,8.58,252.75,169.98,82.77,0,0,172.08,236.3,108.6,8.41,20.84,33.5,171.36,"Nodo 1 - Pies mayores",.,.
"347","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_21","IFN3","19_259",21,20,0,14.15,22.8,11,408.28,17.03,71.63,48.25,0.4,3.4,6.58,7.8,207.78,138.88,68.9,0,0,149.07,191.78,91.13,7.02,18.24,28.51,144.9,"Nodo 1 - Pies mayores",.,.
"348","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_9","IFN3","19_259",9,8,0,14.15,28.7,12.5,646.92,7.17,90.16,43.55,0.41,4.27,7.31,8.79,366.96,250.06,116.89,0,0,220.75,345.67,160.46,14.46,31.11,54.36,260.38,"Nodo 1 - Pies mayores",.,.
"349","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_15","IFN3","19_259",15,14,0,14.15,22.6,12,401.15,17.61,71,53.1,0.39,3.34,7.28,8.63,222.39,148.86,73.53,0,0,151.41,207.91,94.39,6.83,17.87,27.82,146.9,"Nodo 1 - Pies mayores",.,.
"350","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_18","IFN3","19_259",18,17,0,14.15,25.65,8,516.73,13.74,80.58,31.19,0.43,3.93,4.55,5.41,191.09,127.83,63.26,0,0,102.34,175.11,96.02,10.16,23.97,39.67,169.82,"Nodo 1 - Pies mayores",.,.
"351","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_23","IFN3","19_259",23,22,0,14.15,25.8,12,522.79,13,81.05,46.51,0.4,3.83,7.15,8.52,287.12,194,93.12,0,0,187.78,268.43,124.9,10.35,24.3,40.32,199.87,"Nodo 1 - Pies mayores",.,.
"352","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_10","IFN3","19_259",10,9,0,14.15,24.2,12,459.96,15.16,76.03,49.59,0.4,3.59,7.21,8.57,253.76,170.68,83.08,0,0,172.77,237.24,109.08,8.46,20.94,33.7,172.18,"Nodo 1 - Pies mayores",.,.
"353","19_259_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_259_20","IFN3","19_259",20,19,0,14.15,28.75,10.5,649.18,6.25,90.32,36.52,0.43,4.35,5.97,7.18,310.56,210.79,99.77,0,0,208.79,290.01,144.6,14.54,31.23,54.63,245,"Nodo 1 - Pies mayores",.,.
"354","19_259_1","IFN2","19_259",31.77,26.13,12.69,536.19,9.33,82.08,48.55,0.41,3.88,7.48,8.97,310.63,210.35,100.28,0,0,194.98,291.1,132.77,10.77,25.02,41.78,210.34,0,0,0,"Nodo 3 - Pies inventariados",5.93,2.69,20.2,"19_259_1","IFN3","19_259",1,1,1,14.15,26.6,11.5,555.72,11.47,83.57,43.23,0.41,3.98,6.77,8.08,292.14,197.62,94.52,0,0,193.93,272.49,129.77,11.39,26.08,43.93,211.17,"Nodo 1 - Pies mayores",6.4,1.5
"355","19_259_10","IFN2","19_259",14.14,34.29,14.52,923.26,1.43,107.71,42.36,0.42,5.06,8.47,10.28,598.68,414.62,184.06,0,360.13,221.47,565.08,256.42,25.28,47,89.51,418.2,0,0,0,"Nodo 3 - Pies inventariados",6.19,2.52,28.1,"19_259_16","IFN3","19_259",16,15,10,14.15,37.85,14,1125.18,0,118.91,36.99,0.42,5.61,8.09,9.83,699.06,487.12,211.94,0,430.24,203.28,664.42,309,34.48,59.12,118.11,520.71,"Nodo 1 - Pies mayores",9.75,2
"356","19_259_11","IFN2","19_259",31.58,19.94,6.43,312.29,19.37,62.64,32.22,0.43,3.08,3.65,4.32,94.93,62.06,32.87,0,0,0,84.23,49.24,4.61,13.37,19.58,86.79,0,0,0,"Nodo 3 - Pies inventariados",5.69,1.93,14.25,"19_259_19","IFN3","19_259",19,18,11,31.83,21.4,7.5,359.68,20.52,67.23,35.05,0.42,3.27,4.36,5.14,126.51,83.42,43.09,0,0,71.91,114.39,62.9,5.75,15.75,23.87,108.27,"Nodo 1 - Pies mayores",7.15,3
"357","19_259_12","IFN2","19_259",31.78,26.55,9.74,553.69,7.57,83.41,36.69,0.44,4.04,5.49,6.61,247.61,166.82,80.79,0,0,180.88,228,116.68,11.32,25.97,43.7,197.68,0,0,0,"Nodo 3 - Pies inventariados",6,2.24,20.55,"19_259_22","IFN3","19_259",22,21,12,14.15,27.55,10,596.12,8.99,86.55,36.3,0.43,4.18,5.71,6.85,272.73,184.34,88.39,0,0,192.43,253.59,128.2,12.72,28.29,48.47,217.68,"Nodo 1 - Pies mayores",7,2.5
"358","19_259_13","IFN2","19_259",31.6,20.23,8.89,321.42,18.35,63.55,43.96,0.42,3.07,5.19,6.16,134.03,88.39,45.65,0,0,67.7,121.96,62.05,4.82,13.82,20.39,101.07,0,0,0,"Nodo 3 - Pies inventariados",5.68,2.39,14.55,"19_259_24","IFN3","19_259",24,23,13,31.83,17.55,9.5,241.9,21.67,55.13,54.13,0.4,2.64,5.69,6.7,108.69,71.07,37.62,0,0,0,97.72,47.85,3.08,9.94,13.69,74.57,"Nodo 1 - Pies mayores",3,3
"359","19_259_14","IFN2","19_259",14.14,30.75,10.72,742.46,2.73,96.59,34.87,0.44,4.67,5.99,7.26,360.75,246.14,114.61,0,158.72,209.14,336.11,168.81,17.95,36.5,65.94,289.2,0,0,0,"Nodo 3 - Pies inventariados",6.15,2.22,24.6,"19_259_25","IFN3","19_259",25,24,14,14.15,30.2,11.5,716.31,4.23,94.88,38.08,0.43,4.55,6.56,7.92,373.2,254.74,118.46,0,155.55,218.12,348.09,169.73,16.97,35.01,62.71,284.42,"Nodo 1 - Pies mayores",5.6,3
